source,target,weight
Kasugai Municipal Hospital,"National Institute of Biomedical Innovation, Health and Nutrition",6.0
Kasugai Municipal Hospital,Osaka University,4.0
Kasugai Municipal Hospital,Takara (Japan),2.0
Kasugai Municipal Hospital,Nagoya University,2.0
Kasugai Municipal Hospital,Kanazawa Medical University,2.0
Kasugai Municipal Hospital,Okayama University,2.0
Kasugai Municipal Hospital,Tokyo Women's Medical University,2.0
Kasugai Municipal Hospital,Kitano Hospital,2.0
Kasugai Municipal Hospital,Teikyo University,2.0
Kasugai Municipal Hospital,Japanese Red Cross Nagoya Daini Hospital,2.0
Kasugai Municipal Hospital,Sendai Shakai Hoken Hospital,2.0
Kasugai Municipal Hospital,Kanazawa University,2.0
Kasugai Municipal Hospital,Fujita Health University,2.0
Kasugai Municipal Hospital,Nara Medical University,4.0
Kasugai Municipal Hospital,Toyonaka Municipal Hospital,2.0
Kasugai Municipal Hospital,Fukuoka University,2.0
Kasugai Municipal Hospital,Yamagata University,2.0
Kasugai Municipal Hospital,Osaka City General Hospital,2.0
Kasugai Municipal Hospital,Konan Kosei Hospital,2.0
Kasugai Municipal Hospital,Kobe University,2.0
Kasugai Municipal Hospital,Anjo Kosei Hospital,2.0
Kasugai Municipal Hospital,Hokkaido University,2.0
Kasugai Municipal Hospital,Tokushima University,2.0
Kasugai Municipal Hospital,University of Tsukuba,2.0
Kasugai Municipal Hospital,Hamamatsu University School of Medicine,2.0
Kasugai Municipal Hospital,Japanese Red Cross Nagoya Daiichi Hospital,2.0
Kasugai Municipal Hospital,Nagasaki University Hospital,2.0
Kasugai Municipal Hospital,Ogaki Municipal Hospital,2.0
Kasugai Municipal Hospital,Shimane University Hospital,2.0
Kasugai Municipal Hospital,Kōchi University,2.0
Kasugai Municipal Hospital,Fukuoka Higashi Medical Center,2.0
Kasugai Municipal Hospital,University of Miyazaki,2.0
Kasugai Municipal Hospital,Saitama Medical University,2.0
Kasugai Municipal Hospital,Gifu Prefectural Tajimi Hospital,2.0
Kasugai Municipal Hospital,Kinan Hospital,2.0
Kasugai Municipal Hospital,Yokkaichi Municipal Hospital,2.0
Kasugai Municipal Hospital,Kagawa University,2.0
Kasugai Municipal Hospital,Kanazawa Medical Center,2.0
Kasugai Municipal Hospital,Chubu Rosai Hospital,2.0
Kasugai Municipal Hospital,Handa City Hospital,2.0
Kasugai Municipal Hospital,Kawasaki Medical School,2.0
Kasugai Municipal Hospital,Tohoku University,2.0
Kasugai Municipal Hospital,Niigata University,2.0
Computer Research Institute of Montréal,Concordia University,4.0
Korea Aerospace University,Sejong University,8.0
Korea Aerospace University,Electronics and Telecommunications Research Institute,2.0
Korea Aerospace University,Korea University of Science and Technology,2.0
Korea Aerospace University,Georgia Institute of Technology,8.0
Korea Aerospace University,Sandia National Laboratories,2.0
Korea Aerospace University,Griffith University,4.0
Yunnan University of Finance And Economics,Yunnan University,6.0
Yunnan University of Finance And Economics,Sun Yat-sen University,2.0
Hospital Carlos Van Buren,University of Valparaíso,28.0
Hospital Carlos Van Buren,Viña del Mar University,8.0
Paracelsus Medizinische Privatuniversität,Paracelsus Medical University,56.0
Paracelsus Medizinische Privatuniversität,University of Padua,56.0
Paracelsus Medizinische Privatuniversität,St. Joseph's Hospital and Medical Center,28.0
Intelligent Health (United Kingdom),University of Glasgow,10.0
Intelligent Health (United Kingdom),University of the West of Scotland,8.0
Intelligent Health (United Kingdom),Edinburgh Napier University,4.0
Intelligent Health (United Kingdom),Qatar Mobility Innovations Center,4.0
Intelligent Health (United Kingdom),Taif University,2.0
Intelligent Health (United Kingdom),Northern Border University,2.0
Intelligent Health (United Kingdom),Ajman University,8.0
Intelligent Health (United Kingdom),Heriot-Watt University,2.0
Intelligent Health (United Kingdom),Manchester Royal Eye Hospital,6.0
Intelligent Health (United Kingdom),King Saud University,12.0
China Europe International Business School,Shanghai University of Finance and Economics,2.0
China Europe International Business School,University of Houston,2.0
China Europe International Business School,City University of Hong Kong,2.0
University of Neyshabur,Islamic Azad University South Tehran Branch,2.0
University of Neyshabur,Ferdowsi University of Mashhad,4.0
University of Neyshabur,Amirkabir University of Technology,2.0
University of Neyshabur,University of Tehran,2.0
University of Neyshabur,École de Technologie Supérieure,2.0
University of Neyshabur,Florida A&M University - Florida State University College of Engineering,2.0
University of Neyshabur,Shandong University,2.0
University of Neyshabur,"Islamic Azad University, Tehran",4.0
Bartin University,Yıldız Technical University,4.0
Tennessee State University,George Mason University,4.0
Tennessee State University,Sichuan University,6.0
Tennessee State University,"Rutgers, The State University of New Jersey",2.0
Tennessee State University,Zhejiang University,2.0
Tennessee State University,Washington State University,4.0
Tennessee State University,Conservation and Production Research Laboratory,4.0
Tennessee State University,Ahsanullah University of Science and Technology,6.0
UMR Territoires,Centre de Coopération Internationale en Recherche Agronomique pour le Développement,4.0
UMR Territoires,"Animal, Santé, Territoires, Risques et Ecosystèmes",2.0
UMR Territoires,Université de Sherbrooke,2.0
UMR Territoires,Agropolis International,2.0
University of Hartford,University of Central Florida,4.0
University of Hartford,University of Wyoming,4.0
University of Hartford,Weber State University,16.0
University of Hartford,University of North Texas,4.0
University of Hartford,University of Connecticut,20.0
University of Hartford,Northwell Health,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,University of Geneva,14.0
HES-SO University of Applied Sciences and Arts Western Switzerland,University of Bern,8.0
HES-SO University of Applied Sciences and Arts Western Switzerland,AGH University of Krakow,6.0
HES-SO University of Applied Sciences and Arts Western Switzerland,University of Warwick,6.0
HES-SO University of Applied Sciences and Arts Western Switzerland,École Polytechnique Fédérale de Lausanne,16.0
HES-SO University of Applied Sciences and Arts Western Switzerland,National Centre for Atmospheric Science,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,MultiMedica,4.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Ospedale San Giuseppe,4.0
HES-SO University of Applied Sciences and Arts Western Switzerland,University of Padua,34.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Swiss Center for Electronics and Microtechnology (Switzerland),4.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Université de Toulouse,4.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Swedish University of Agricultural Sciences,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Wageningen University & Research,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Adam Mickiewicz University in Poznań,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Laboratoire Écologie Fonctionnelle et Environnement,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Real Jardín Botánico,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,University of Arizona,8.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Politecnico di Milano,4.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Sirma Group (Bulgaria),12.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Radboud University Nijmegen,6.0
HES-SO University of Applied Sciences and Arts Western Switzerland,HES-SO Valais-Wallis,16.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Shiraz University of Technology,4.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Monash University,4.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Kootenay Association for Science & Technology,4.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Pohang University of Science and Technology,18.0
HES-SO University of Applied Sciences and Arts Western Switzerland,School of Engineering and Architecture of Fribourg,4.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Shanghai Electric (China),2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Sağlık Bilimleri Üniversitesi,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Psychiatry Baselland,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Massachusetts General Hospital,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Center For Biomarker Research In Medicine,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Universitätsklinikum Würzburg,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,University of Pisa,4.0
HES-SO University of Applied Sciences and Arts Western Switzerland,ITMO University,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Indiana University – Purdue University Indianapolis,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Oncode Institute,4.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Humboldt-Universität zu Berlin,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Inserm,6.0
HES-SO University of Applied Sciences and Arts Western Switzerland,University of Palermo,4.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Humanitas University,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Istituto Dermopatico dell'Immacolata,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,University Health Network,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Johns Hopkins University,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Institute of Cancer Research,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Universitätsklinikum Erlangen,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,Brigham and Women's Hospital,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,University of Turin,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,University of Udine,2.0
HES-SO University of Applied Sciences and Arts Western Switzerland,The Netherlands Cancer Institute,2.0
