source,target,weight
Statistics and Data Center,Cancer Care,2.0
Statistics and Data Center,Breast Health,2.0
Statistics and Data Center,Cancer Institute,6.0
Statistics and Data Center,Haematology and Oncology,2.0
Statistics and Data Center,Haematology and Oncology; Breast Group; Biological Science,2.0
Statistics and Data Center,Oncology,8.0
Statistics and Data Center,Cancer Center,12.0
Statistics and Data Center,Medical Oncology,2.0
Statistics and Data Center,Cancer Research,2.0
Statistics and Data Center,Breast Unit,2.0
Statistics and Data Center,Oncology/Pathology,4.0
Statistics and Data Center,Oncology and Radiotherapy,2.0
Statistics and Data Center,Cancer Science,2.0
Statistics and Data Center,Haematology-Oncology,2.0
Statistics and Data Center,Cancer Centre,2.0
Statistics and Data Center,Cancer,2.0
Statistics and Data Center,Breast Oncology,2.0
Statistics and Data Center,Cancer Trials,2.0
Statistics and Data Center,"Breast and Colorectal Cancer, Medical Science",2.0
Evolutive Medicine,Osteopathic Medicine,4.0
Evolutive Medicine,Biorobotics,2.0
Evolutive Medicine,Radiobiology,4.0
Evolutive Medicine,Cell and Neurobiology,2.0
Evolutive Medicine,Pharmaceutical Sciences,2.0
Evolutive Medicine,Anesthesiology,4.0
Evolutive Medicine,Molecular Bioimaging and Physiology,4.0
Evolutive Medicine,"Systematic, Evolution, Biodiversity",2.0
Evolutive Medicine,Biomedical and Clinical Sciences,4.0
Evolutive Medicine,Biology,2.0
Evolutive Medicine,Public Health,4.0
Evolutive Medicine,Bio-Interfaces,4.0
Evolutive Medicine,Applied Science and Intelligent Systems,2.0
Evolutive Medicine,Medical Biotechnologies,2.0
Evolutive Medicine,Precision and Regenerative Medicine,4.0
Evolutive Medicine,Immunity,2.0
Evolutive Medicine,"Translational Bone, Joint & Soft Tissue Research",2.0
Evolutive Medicine,Microgravity and Translational Regenerative Medicine,2.0
Evolutive Medicine,Biological Research,2.0
Evolutive Medicine,Radiation Biology,2.0
Evolutive Medicine,ATM,2.0
Evolutive Medicine,Chemistry,2.0
Evolutive Medicine,Medical Center,2.0
Evolutive Medicine,Biomedical Sciences,2.0
Evolutive Medicine,"Orthopaedics, Clinical Sciences",2.0
Evolutive Medicine,International Affairs,2.0
Evolutive Medicine,Life Sciences,2.0
Evolutive Medicine,Virology,2.0
Evolutive Medicine,3D Printing and Biofabrication,2.0
Evolutive Medicine,Molecular Life Sciences,2.0
Evolutive Medicine,Traumatology,2.0
Evolutive Medicine,Marine Biology,2.0
Evolutive Medicine,Aerospace Medicine,2.0
Evolutive Medicine,Pharmacological and Biomolecular Sciences,2.0
Evolutive Medicine,"Engineering Mathematics, Anthropology, Archaeology",2.0
Evolutive Medicine,Clinical and Experimental Medicine,4.0
Evolutive Medicine,Behavioural Sciences and Mental Health,2.0
Evolutive Medicine,Endocrinology and Metabolism,2.0
Evolutive Medicine,Biomedical Engineering,2.0
Evolutive Medicine,BioMEMS,2.0
Materials and Mineral Resources,Materials Science and Engineering,8.0
Materials and Mineral Resources,Electrical Engineering,2.0
Marine Ecology,"Ecology, Genetics, and Evolution",4.0
Marine Ecology,Hydrography,4.0
Marine Ecology,Marine Biology,6.0
Marine Ecology,Scientific Research,4.0
Marine Ecology,Biodiversity and Experimental and Applied Biology,4.0
Marine Ecology,Marine and Coastal Research,8.0
Marine Ecology,Biodiversity and Experimental Biology,8.0
Marine Ecology,Natural Sciences,4.0
Marine Ecology,Marine Meiofauna,4.0
Marine Ecology,Zoology,4.0
Marine Ecology,Fisheries Research and Development,4.0
Marine Ecology,Invertebrate Biodiversity,8.0
Marine Ecology,Fisheries and Marine Sciences,6.0
Marine Ecology,Mathematics,2.0
Marine Ecology,Ecology and health of ecosystems,2.0
Marine Ecology,Ecology and Conservation,2.0
Marine Ecology,Biodiversity and Sustainable Environments,4.0
Marine Ecology,Ecology,4.0
Marine Ecology,Marine and Limnological Sciences,2.0
Marine Ecology,Biosystematics and Management of Natural and Agricultural Resources,2.0
Marine Ecology,Resources,2.0
Marine Ecology,Hydrobiology,2.0
Marine Ecology,Marine Research,2.0
Marine Ecology,Marine Animal Ecology,2.0
Marine Ecology,Marine Geosciences,20.0
Marine Ecology,Oceanography,70.0
Marine Ecology,Marine Ecological Conservation and Restoration,50.0
Marine Ecology,Health and Environmental Sciences,10.0
Marine Ecology,Agricultural Landscape Research,8.0
Marine Ecology,Life Ethics,2.0
Marine Ecology,Sustainability,2.0
Clinical Comparison,Dentistry,42.0
Clinical Comparison,Endodontics,18.0
Clinical Comparison,Tissue Engineering,18.0
Chronic Disease Programme,Analytical Chemistry,48.0
Chronic Disease Programme,Nanobioengineering,12.0
Vibro-Acoustics,Materials Physics,8.0
"Public Health, Social and Preventive Medicine",Psychology,6.0
"Public Health, Social and Preventive Medicine",Prevention of Cardiovascular and Metabolic Disease,2.0
"Public Health, Social and Preventive Medicine",Behavioural Science,2.0
Climate and Ecosystems,Biological Sciences,6.0
Climate and Ecosystems,Biological Studies,2.0
Climate and Ecosystems,Environmental Sciences,2.0
Climate and Ecosystems,Marine and Antarctic Studies,4.0
Climate and Ecosystems,Marine Science,2.0
Anatomy and Neuroscience,Pharmaceutical Sciences,12.0
Anatomy and Neuroscience,Microbiome,16.0
Anatomy and Neuroscience,Psychiatry and Neurobehavioural Science,4.0
Anatomy and Neuroscience,Infectious Disease and Molecular Medicine,4.0
Anatomy and Neuroscience,Mental Disorders,4.0
Anatomy and Neuroscience,Psychiatry,8.0
Anatomy and Neuroscience,Business Mathematics and Informatics,4.0
Anatomy and Neuroscience,Human Metabolomics,4.0
Mycology and Plant Pathology,Marine Chemicals Research Institute,4.0
Mycology and Plant Pathology,Crop Genetics and Physiology,4.0
Mycology and Plant Pathology,Molecular Ecology,4.0
Psychiatry and Neuropsychology,Data Science & Soft Computing,16.0
Psychiatry and Neuropsychology,Population Health,8.0
Psychiatry and Neuropsychology,Biostatistics and Health Informatics,8.0
Psychiatry and Neuropsychology,Psychiatry,526.0
Psychiatry and Neuropsychology,Psychosis Studies,122.0
Psychiatry and Neuropsychology,Neurosciences,28.0
Psychiatry and Neuropsychology,Child and Adolescent Psychiatry,28.0
Psychiatry and Neuropsychology,Public Health,14.0
Psychiatry and Neuropsychology,Social Genetics and Developmental Psychiatry,28.0
Psychiatry and Neuropsychology,Neuroscience,56.0
Psychiatry and Neuropsychology,Xenomic Medicine,14.0
Psychiatry and Neuropsychology,Physiology,14.0
Psychiatry and Neuropsychology,Psychology,30.0
Psychiatry and Neuropsychology,Medicine,42.0
Psychiatry and Neuropsychology,Psychiatric Disorders,14.0
Psychiatry and Neuropsychology,Medical School,14.0
Psychiatry and Neuropsychology,Health Service and Population Research,28.0
Psychiatry and Neuropsychology,"Biomedicine, Neuroscience and Advanced Diagnostics",14.0
Psychiatry and Neuropsychology,Preventive Medicine,14.0
Psychiatry and Neuropsychology,Biomedical and Neuromotor Sciences,14.0
Psychiatry and Neuropsychology,Medical and Surgical Sciences,14.0
Psychiatry and Neuropsychology,Clinical Psychology,28.0
Psychiatry and Neuropsychology,Medical Faculty,14.0
Psychiatry and Neuropsychology,Clinical Neurosciences,14.0
Psychiatry and Neuropsychology,Clinical Psychology and Health,14.0
Psychiatry and Neuropsychology,Psychiatry and Psychotherapy,28.0
Psychiatry and Neuropsychology,Epidemiology,14.0
Psychiatry and Neuropsychology,Mental Health Care,14.0
Psychiatry and Neuropsychology,"Mental Illness Research, Education and Clinical Center",14.0
Psychiatry and Neuropsychology,Mental Health,14.0
Psychiatry and Neuropsychology,Health Economics,2.0
Psychiatry and Neuropsychology,Clinical Medicine,2.0
Psychiatry and Neuropsychology,Mental Health Services,2.0
"Internal Diseases, Pneumology and Allergology",Radiology,6.0
"Internal Diseases, Pneumology and Allergology",Conservative Dentistry and Pedodontics,2.0
Climate and Atmospheric Science,Atmospheric Sciences,20.0
Climate and Atmospheric Science,Aerology,4.0
Climate and Atmospheric Science,Physical Chemistry of the Atmosphere,4.0
Climate and Atmospheric Science,Computational Exposure,4.0
Climate and Atmospheric Science,Extreme Environments Research Laboratory,12.0
Climate and Atmospheric Science,Atmospheric Processes,4.0
Climate and Atmospheric Science,Chemical Engineering,8.0
Climate and Atmospheric Science,Atmospheric Sciences and Climate,16.0
Climate and Atmospheric Science,"Research Center ENI-CNR ""Aldo Pontremoli""",8.0
Climate and Atmospheric Science,"Chemistry and Biochemistry, Geophysical Institute",4.0
Climate and Atmospheric Science,Environmental Conservation,4.0
Climate and Atmospheric Science,Climate Change,12.0
Climate and Atmospheric Science,Environmental Science and Engineering,6.0
Agricultural Information Acquisition Technology,Precision Agriculture,4.0
Agricultural Information Acquisition Technology,Automatics and Mechatronics,2.0
Agricultural Information Acquisition Technology,Agricultural Engineering,2.0
Agricultural Information Acquisition Technology,Natural Resources Management & Agricultural Engineering,4.0
Agricultural Information Acquisition Technology,R&D Department,2.0
Physics and Physical Engineering,Physics and Electronic Engineering,6.0
Physics and Physical Engineering,Magnetoelectronic Information Functional Materials,6.0
Physics and Physical Engineering,Physics,2.0
Catalysis and Solid Chemistry,Catalysis and Spectroscopy,20.0
Bone Diseases,Internal Medicine,6.0
War Studies,Informatics,4.0
War Studies,Conflict Medicine,24.0
War Studies,Nursing,6.0
War Studies,Politics & International Relations,6.0
Hematologic Diseases,Cardiology,2.0
Hematologic Diseases,Applied Mathematics and Informatics,2.0
Hematologic Diseases,Hematology,234.0
Hematologic Diseases,Stem Cells and Biomedical Materials,200.0
Hematologic Diseases,"Biomedical Engineering, Molecular Therapeutics, Chemistry, Molecular Engineering",20.0
Pharmaceutics and Pharmacology,Cancer Center,160.0
Pharmaceutics and Pharmacology,Hematology,60.0
Pharmaceutics and Pharmacology,Surgical Oncology,20.0
Pharmaceutics and Pharmacology,"Gastroenterology, Hepatology and Nutrition",40.0
Pharmaceutics and Pharmacology,Rheumatology and Immunology,20.0
Pharmaceutics and Pharmacology,Medical Oncology,20.0
Military Training,Cardiovascular Surgery,20.0
Military Training,Philosophical Sciences,64.0
Military Training,"Public Administration, Law and Humanities",128.0
Human Health,Health Sciences,6.0
Human Health,Sports,2.0
Human Health,Kinesiology,2.0
"Physics, Engineering Physics and Astronomy",Electrical and Computer Engineering,6.0
"Neurology, Neurophysiology",Neurology,4.0
"Neurology, Neurophysiology",Neuro-Rehabilitation,2.0
Earth and Environmental Geosciences,"Earth, Environmental and Planetary Sciences",4.0
Earth and Environmental Geosciences,Geology and Geophysics,2.0
Earth and Environmental Geosciences,Earth and Planetary Sciences,2.0
Earth and Environmental Geosciences,Environment,2.0
Earth and Environmental Geosciences,Earth Observatory,2.0
Population Studies,Nursing and Midwifery,6.0
Population Studies,Education,2.0
Population Studies,Economics,6.0
Population Studies,"Disease Dynamics, Economics & Policy",4.0
Mechanical Engineering and Material Science,Physics and Astronomy,4.0
Mechanical Engineering and Material Science,Electrical and Computer Engineering,4.0
Mechanical Engineering and Material Science,Mechanical Engineering,4.0
Mechanical Engineering and Material Science,Renewable Energy Research,6.0
Mechanical Engineering and Material Science,Materials Manufacturing,2.0
Mechanical Engineering and Material Science,Surgery,4.0
Mechanical Engineering and Material Science,Mechanical and Aerospace Engineering,8.0
Mechanical Engineering and Material Science,Bioscience,2.0
Mechanical Engineering and Material Science,Surgery and Cell Biology,2.0
Mechanical Engineering and Material Science,Medicine,2.0
Mechanical Engineering and Material Science,"Surgery, Pathology, Integrative Immunobiology",2.0
Experimental Research Center,Traditional Chinese Medicine,18.0
Experimental Research Center,Nursing,2.0
Bioorganic Chemistry,Biology,44.0
Bioorganic Chemistry,Medical University,12.0
Bioorganic Chemistry,"Pediatric Hematology, Oncology and Immunology",4.0
Bioorganic Chemistry,Bioengineering and Bioinformatics,4.0
Bioorganic Chemistry,Fundamental Medicine,4.0
Bioorganic Chemistry,Surgery,4.0
Bioorganic Chemistry,Immunology,6.0
Bioorganic Chemistry,Plant Molecular Genetics,24.0
Bioorganic Chemistry,Biochemistry,14.0
Bioorganic Chemistry,Plant Defense Physiology,6.0
Bioorganic Chemistry,Bioinformatics and Molecular Simulation,6.0
Bioorganic Chemistry,General and Gastroenterological Surgery,30.0
Bioorganic Chemistry,Translational Research,12.0
Bioorganic Chemistry,Drug Discovery and Medical Information Sciences,6.0
Bioorganic Chemistry,Anesthesiology and Intensive Care Medicine,24.0
Bioorganic Chemistry,Biological Faculty,8.0
Bioorganic Chemistry,Toxicology and Pharmacology,16.0
Bioorganic Chemistry,Physics and Technology,16.0
Bioorganic Chemistry,Malaria and Vector Research,18.0
Bioorganic Chemistry,Cyber Infrastructure and Computational Biology,6.0
Bioorganic Chemistry,Cancer Center,8.0
Bioorganic Chemistry,Medical and Human Genetics,4.0
Bioorganic Chemistry,Development & Disease,4.0
Bioorganic Chemistry,Bioinformatics,4.0
Bioorganic Chemistry,Polar and Ocean Research,2.0
Bioorganic Chemistry,Chemical Sciences,2.0
Bioorganic Chemistry,Materials Science and Engineering,6.0
Bioorganic Chemistry,Chemistry,2.0
Bioorganic Chemistry,Sciences,2.0
Bioorganic Chemistry,Natural Sciences,8.0
Bioorganic Chemistry,Chemical Biology and Fundamental Medicine,8.0
Bioorganic Chemistry,Biomedical Systems and Biotechnologies,2.0
Bioorganic Chemistry,Protein Research,10.0
Bioorganic Chemistry,Continuous Professional Education,2.0
Bioorganic Chemistry,Healthcare,2.0
Bioorganic Chemistry,"Internal, Occupational Diseases and Rheumatology",4.0
Bioorganic Chemistry,Applied Microbiology and Biotechnology,2.0
Bioorganic Chemistry,Biophysics,2.0
Bioorganic Chemistry,Military Medicine,2.0
Bioorganic Chemistry,Physical Chemistry and Electrochemistry,2.0
Bioorganic Chemistry,Fine Chemical Technology,4.0
Hadith,Basic Islamic Sciences,2.0
Hadith,Islamic Sciences,2.0
Computational Mechanics and Materials,Biomedical Engineering,2.0
Computational Mechanics and Materials,Material Sciences and Surface Analytics Lab,4.0
Computational Mechanics and Materials,Computational Mechanics and Materials Lab,2.0
Neuroanesthesia and Critical Care,Transfusion Medicine,4.0
Neuroanesthesia and Critical Care,Neuroanaesthesiology and critical care,2.0
Neuroanesthesia and Critical Care,Immunohaematology and Blood Transfusion,2.0
Neuroanesthesia and Critical Care,Neuroanaesthesia,2.0
"Molecular, Cellular, and Biomedical Sciences",Entomology and Nematology,8.0
"Molecular, Cellular, and Biomedical Sciences",Plant Pathology,16.0
Comprehensive Utilization of Low Grade Refractory Gold Ores,Minerals Processing and Bioengineering,12.0
Comprehensive Utilization of Low Grade Refractory Gold Ores,Geology and Mining,12.0
Medical and Pharmaceutical Biotechnology,Food Technology,8.0
